,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
289,218369,853,644UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
290,5699073,22262,644UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
291,5746689,22448,645GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
292,3448833,13472,645GS2029-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
293,214529,838,645HP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
294,153345,599,645MH27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
295,5746945,22449,645ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
296,5709057,22301,645MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
297,218881,855,645RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
298,251393,982,646GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
299,5709569,22303,646JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
300,5719041,22340,646RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
301,5747201,22450,646RJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
302,5700865,22269,646WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
303,5484033,21422,647GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
304,276481,1080,647KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
305,197889,773,647MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
306,5356033,20922,648AP27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
307,5385985,21039,648AP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
308,252161,985,648AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
309,5708545,22299,648HR40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
310,5717761,22335,648KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
311,220417,861,648KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
312,252929,988,648MZ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
313,5699585,22264,649AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
314,349185,1364,649GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
315,5475841,21390,649KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
316,296449,1158,649KA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
317,5718017,22336,649KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
318,5719809,22343,649MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
319,5629441,21990,649MP24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
320,5643009,22043,649RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
321,5666817,22136,649TN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
322,5699329,22263,649TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
323,348673,1362,64AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
324,5707777,22296,64GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
325,216577,846,64GJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
326,5699841,22265,64KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
327,5747713,22452,64KA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
328,215809,843,64KA30B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
329,248833,972,64KA30C-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
330,5700097,22266,64KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
331,249089,973,64MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
332,5560321,21720,650PN23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
333,215041,840,651HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
334,194049,758,651KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
335,422401,1650,651KA30B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
336,5483265,21419,651KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
337,389633,1522,652KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
338,316417,1236,652MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
339,5634305,22009,652ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
340,5618945,21949,652MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
341,5630209,21993,652NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
342,254465,994,652PY30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
343,5709825,22304,652TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
344,311041,1215,653HP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
345,349441,1365,653KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
346,5356289,20923,654AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
347,296193,1157,654AR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
348,5355777,20921,654GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
349,388097,1516,654GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
350,5431297,21216,654GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
351,371969,1453,654KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
352,5614593,21932,654MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
353,5708033,22297,654MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
354,5647105,22059,654RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
355,296961,1160,654RJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
356,199425,779,654UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
357,5676289,22173,654WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
358,5516545,21549,655AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
359,221185,864,655AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
360,5707265,22294,655AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
361,5287169,20653,655AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
362,5746433,22447,655AS30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
363,274945,1074,655GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
364,372225,1454,655GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
365,5606657,21901,655KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
366,154881,605,655MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
367,5652225,22079,655RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
368,5637889,22023,655RJ50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
369,5640449,22033,655RJ55-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
370,5661185,22114,655TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
371,219649,858,655TR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
372,5677569,22178,655WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
373,5290497,20666,656AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
374,193025,754,656AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
375,3585,14,656KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
376,198657,776,656MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
377,256001,1000,656MH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
378,5611777,21921,656MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
379,390401,1525,656UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
380,5436161,21235,657AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
381,316673,1237,657GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
382,5191425,20279,657GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
383,1841665,7194,657GS2033-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
384,420865,1644,657HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
385,421633,1647,657HP30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
386,5615617,21936,657MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
387,5625601,21975,657MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
388,5635585,22014,657MZ35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
389,5646337,22056,657RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
390,5191681,20280,658AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
391,5273089,20598,658GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
392,421377,1646,658GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
393,5677825,22179,658JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
394,5193729,20288,658KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
395,5618689,21948,658MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
396,5631745,21999,658OR22-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
397,5644801,22050,658RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
398,317185,1239,658UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
399,275713,1077,659HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
400,5650689,22073,659RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
401,317697,1241,659RJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
402,255233,997,659UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
403,5287425,20654,65AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
404,5707521,22295,65AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
405,5698817,22261,65GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
406,5726465,22369,65GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
407,275201,1075,65GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
408,315649,1233,65GJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
409,5726209,22368,65KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
410,314113,1227,65KA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
411,5608705,21909,65KL27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
412,253697,991,65NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
413,5633281,22005,65OR23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
414,5727233,22372,65RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
415,5707009,22293,65RJ50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
416,5727745,22374,65TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
417,5652737,22081,65UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
418,5676545,22174,65WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
419,5716993,22332,660AP39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
420,5717249,22333,660AP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
421,5681921,22195,660TS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
422,151809,593,661KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
423,5748225,22454,661KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
424,5718529,22338,661MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
425,277249,1083,661RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
426,364801,1425,662AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
427,1841409,7193,662GS2051-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
428,194817,761,662JH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
429,5678081,22180,662JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
430,200193,782,662KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
431,365569,1428,662NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
432,350465,1369,662RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
433,157953,617,662UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
434,5719297,22341,662WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
435,16641,65,663GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
436,5736961,22410,663KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
437,422657,1651,663KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
438,5608961,21910,663KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
439,152577,596,663MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
440,422913,1652,663TN35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
441,5658113,22102,663TN55-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
442,157185,614,663UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
443,318977,1246,664AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
444,5726721,22370,664KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
445,5624577,21971,664MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
446,5651201,22075,664RJ24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
447,5737473,22412,664RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
448,5665281,22130,664TN23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
449,5678849,22183,664TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
450,5377,21,664UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
451,5735937,22406,665GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
452,351489,1373,665JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
453,18433,72,665KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
454,391937,1531,665KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
455,155905,609,665ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
456,5559297,21716,665PN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
457,5677057,22176,665WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
458,319489,1248,666KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
459,5737729,22413,666TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
460,244737,956,667GS2050-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
461,7425,29,667MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
462,320257,1251,667MH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
463,22273,87,667RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
464,5652481,22080,667RJ50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
465,5728001,22375,667TN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
466,392961,1535,667TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
467,19457,76,667UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
468,5737985,22414,667UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
469,5265665,20569,668AP24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
470,352769,1378,668AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
471,5747969,22453,668AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
472,366593,1432,668AP35A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
473,5748481,22455,668AP39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
474,5735681,22405,668GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
475,1844481,7205,668GS2031-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
476,5727489,22373,668HR39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
477,352257,1376,668JH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
478,367873,1437,668KA36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
479,366081,1430,668MZ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
480,5666305,22134,668TN55-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
481,23553,92,668UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
482,5737217,22411,668WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
483,392193,1532,668WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
484,353025,1379,669KA37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
485,5629953,21992,669MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
486,151041,590,669PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
487,45825,179,669TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
488,5660929,22113,669TN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
489,423681,1655,669TS40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
490,5726977,22371,669TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
491,5656833,22097,669UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
492,297729,1163,66AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
493,421121,1645,66AS30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
494,5475585,21389,66GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
495,5121,20,66GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
496,5542401,21650,66GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
497,312577,1221,66HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
498,5615873,21937,66MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
499,391169,1528,66ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
500,350209,1368,66MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
501,5636353,22017,66MZ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
502,298241,1165,66PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
503,4609,18,66RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
504,156417,611,66RJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
505,364033,1422,66RJ30B-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
506,277505,1084,66SK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
507,5665025,22129,66TN29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
508,5660417,22111,66TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
509,278017,1086,66UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
510,422145,1649,66UP30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
511,5273601,20600,670AP26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
512,5632513,22002,670OR24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
513,5649921,22070,670RJ50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
514,5664769,22128,670TN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
515,5651713,22077,671RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
516,370177,1446,671TS40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
517,5748993,22457,671TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
518,369409,1443,671WB40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
519,5353985,20914,672AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
520,5353729,20913,672GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
521,221953,867,672HR35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
522,298497,1166,672KA33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
523,5577217,21786,672PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
524,43777,171,672RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
525,107521,420,672TN27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
526,5681153,22192,672TS26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
527,5607169,21903,673KL28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
528,5627137,21981,673MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
529,353793,1382,673PN40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
530,44289,173,673SK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
531,5663233,22122,673TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
532,321025,1254,673TN40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
533,321537,1256,673TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
534,42241,165,674GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
535,5577729,21788,674PN24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
536,5660673,22112,674TN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
537,354817,1386,674TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
538,41217,161,674UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
539,18945,74,675KA33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
540,158209,618,675KA33A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
541,279553,1092,675KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
542,257537,1006,675KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
543,5632001,22000,675OR23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
544,248065,969,675RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
545,24321,95,676MP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
546,259073,1012,676MP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
547,5559809,21718,676PN24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
548,224513,877,676PN40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
549,224257,876,677AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
550,5740033,22422,677AP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
551,5739777,22421,677KA33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
552,8961,35,677KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
553,5665537,22131,677TN24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
554,10753,42,677WB40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
555,46593,182,678KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
556,47361,185,678MH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
557,5605633,21897,678RJ23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
558,5648129,22063,678RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
559,224769,878,678TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
560,299265,1169,678WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
561,257025,1004,679AP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
562,1843713,7202,679GS2027-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
563,1841921,7195,679GS2029-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
564,5678593,22182,679JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
565,8193,32,679MP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
566,280321,1095,679MP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
567,257793,1007,679PN35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
568,42753,167,67GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
569,6657,26,67HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
570,5889,23,67JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
571,320769,1253,67JK32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
572,43521,170,67KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
573,5610497,21916,67KL27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
574,40449,158,67MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
575,21249,83,67ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
576,22017,86,67NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
577,5560065,21719,67PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
578,5748737,22456,67PN40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
579,5650177,22071,67RJ24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
580,22785,89,67TR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
581,109313,427,681MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
582,300033,1172,681TR35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
583,76033,297,683GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
584,1775361,6935,683GS2039-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
585,116225,454,684GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
586,1833217,7161,684GS2022-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
587,5609729,21913,684KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
588,279041,1090,684MZ34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
589,5651969,22078,684RJ24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
590,5649409,22068,684RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
591,17409,68,684TS40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
592,9729,38,685AP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
593,76801,300,685KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
594,77313,302,685RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
595,5688065,22219,685WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
596,5689857,22226,685WB30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
597,114945,449,686KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
598,5656065,22094,686UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
599,190977,746,687AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
600,10497,41,687AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
601,114689,448,687MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
